,index,total_star,durability_star,price_star,design_star,delievery_star,date,review_cleaned,help,sentiment
6806,7779,5.0,5.0,5.0,5.0,5.0,2021.04.22,정말 푹신하고 편하고 좋아요 잘산거같아요,0,1
6807,7780,5.0,5.0,5.0,5.0,5.0,2021.04.21,고민많이했는데 가격대비해서 진짜 편하긴 편하네용,0,1
6808,7781,5.0,5.0,5.0,5.0,5.0,2021.04.21,배송오류가 있었는데 상담원분께서 친절하게 설명해주시면서 해결해 주셨습니다 상품도 물론 만족합니다 추천합니다,0,1
6809,7782,5.0,5.0,5.0,5.0,5.0,2021.04.20,진짜 편해요 이름이 왜 수유의자인지 알 것 같아요 찐 가성비도 좋고 폭신폭신하고 엄청 편해요 부드럽구 완전 만족 여기 앉아있다가 잠들 거 같아요 성공적 구매 발받침도 잘 산 거 같아요,0,1
6810,7783,5.0,,,,,2021.04.20,키가 165cm인데 머리까지 잘 받쳐지고 의자에 앉으면 테이블이 좀 높게 느껴져서 쿠션 깔고앉으면 딱 맞아요 앉으면 진짜 일어나기 싫어지네요,0,1
6811,7784,5.0,5.0,5.0,5.0,5.0,2021.04.20,제가 오늘의집 들락날락하면서 알게된 상품 중 가장 만족하는 의자에요 너무 편하고 자리차지 많이 하면 어쩌지 걱장햇는데 오히려 얘 두고 이 위에서만 있는게 많아서 공간활용에 더 좋은 진짜 편하고 마약이에요 집 가고 싶어요 의자 생각나서 맨날 다리받침 쿠션 꼭 같이 사세요,0,1
6812,7785,5.0,5.0,5.0,5.0,5.0,2021.04.19,정말 편해요 가격대비해 완전 나이스해요 감사히 잘쓸께요,0,1
6813,7786,5.0,5.0,5.0,5.0,5.0,2021.04.18,진짜 생각보다 큽니다 자리를 꽤 차지하네요 개인적으로 발받침은 있어야 편한 것 같아요 그리고 밑에 러그는 꼭 깔아야 자국이 안 생겨요 산지 한달 좀 됐나 벌써 옷걸이로 사용하는 듯 하지만 편하기는 진짜 완전 진심 짱입니다,0,1
6814,7787,5.0,5.0,5.0,5.0,5.0,2021.04.18,침대에서 자야하는데 자꾸 쇼파에서 잡니다 강아지가 많이 좋아해요 하지만 밑을 받쳐주는 단단함이 없어서인지 오래 앉아있으면 허리가 아파요 꼬리뼈도 아파요,0,1
6815,7788,5.0,5.0,5.0,5.0,5.0,2021.04.17,흔들의자 중에서 좀 편하고 예쁜거 구입하고 싶었는데 완전 딱입니다,0,1
6816,7789,5.0,5.0,5.0,5.0,5.0,2021.04.16,후기만큼 좋아요 편해요 가벼워요 넘 잘 산 듯,0,1
6817,7790,5.0,5.0,5.0,5.0,5.0,2021.04.16,이뻐요 이사하고 매트리스 안와서 여기서 잤는데 편하네여,0,1
6818,7791,5.0,5.0,5.0,5.0,5.0,2021.04.15,후기만 보고 결정했는데 아늑하고 너무 좋아요 색상도 딱임,0,1
6819,7792,5.0,5.0,5.0,5.0,5.0,2021.04.15,배송이 빨라서 좋았구요 조립설명서가 없어서 1차 당황했지만 블로그 후기 찾아보면서 쉽게 조립했습니다 편하네요 앞으로 이 의자에서 많은 시간을 보내게 될 것 같아요,0,1
6820,7793,5.0,5.0,5.0,5.0,5.0,2021.04.15,매우 편안하고 좋습니다 무게도 가벼워서 이동하기도 좋고요,0,1
6821,7794,5.0,5.0,5.0,5.0,5.0,2021.04.15,너무 아늑하고 좋아요 오래 있으면 허리가 좀 아프기도 한 것 같은데 휴식을 취하기 딱 좋은 공간입니다 조립할 때 조금 애먹긴 했지만 그만큼 보람이 있었어요 조립은 설명서에 잘 나와있어서 좋답니다,0,1
6822,7795,5.0,5.0,5.0,5.0,5.0,2021.04.15,방에 둘 1인용 의자를 찾아 헤매다 구매했어요 거실에 쇼파가 있는데 지금 거실에 두고 쓰고 있습니다 베란다에 앉고 싶을땐 베란다에 들고 가고 집안에서 한 몸처럼 움직이고 있네요 들고 다니기 가볍고 앉았을때 몸을 감싸주는 느낌이 포근하고 좋습니다,0,1
6823,7796,5.0,5.0,5.0,5.0,5.0,2021.04.15,편하고 예뻐요 자세가 안좋아질거같지만 잘 쓸거같아요 혼자 앉아서 쉬기 딱이에요,0,1
6824,7797,5.0,,,,,2021.04.14,수유의자 좋아요 잘 사용하고 있어요,0,1
6825,7798,5.0,5.0,5.0,5.0,5.0,2021.04.14,만삭이라 소파에 앉기도 힘들고 침대에 비스듬히 앉아잇엇더니 역류성식도염 걸리고 소화도 안되고 목도 아파서 수유때도 유용하고 편할것 같아 구매햇어요 부피도 크고 뭔가 허접할것 같아서 걱정햇는데 앉아보고 이런저런 생각 다 사라질 정도로 너무 편해서 남편이랑 저랑 함참동안 영혼이 없는 사람들처럼 앉아 있었어요 만삭때 앉을 수 있는 유일한 편한 의자 만나서 너무 행복하네요,0,1
6826,7799,5.0,5.0,5.0,5.0,5.0,2021.04.13,곧 출산이라 수유의자 알아보다가 좋다고해서 샀어요 배가 많이나와서 쿠션 등에 깔고 누운듯이 앉으니까 편해요,0,1
6827,7800,5.0,5.0,5.0,5.0,5.0,2021.04.12,완전 편해요 조립도 쉬워서 뚝딱 만들었어요,0,1
6828,7801,5.0,5.0,5.0,5.0,5.0,2021.04.12,너무너무 편해요 수유뿐아니라 그냥 사용해도 너무너무 좋습니다 강추,0,1
6829,7802,5.0,5.0,5.0,5.0,5.0,2021.04.12,정말 포근해요 티비 앞에 두고 앉아서 하루종일 있습니다 만족도 쵝오,0,1
6830,7803,5.0,5.0,5.0,5.0,5.0,2021.04.11,배송이 진짜 빨라요 그리고 정말 편하네요 수유용으로 샀는데 유용하게 잘 쓰겠습니다,0,1
6831,7804,5.0,5.0,5.0,5.0,5.0,2021.04.11,동일상품 아버지 하나더 주문해드렸어요 너무 좋아하세요,0,1
6832,7805,5.0,5.0,5.0,5.0,5.0,2021.04.11,지짜 편하다는 후기보고샀는데저는편하진 않아요 발받침대랑 꼭 같이구매하시길,0,1
6833,7806,5.0,5.0,5.0,5.0,5.0,2021.04.08,너무 편해요 진짜 푹신푹신하고 쏙 들어간 느낌 쿠션 놓고 쓰고있는데 딱 좋아용,0,1
6834,7807,5.0,5.0,5.0,5.0,5.0,2021.04.08,정말 예쁘고 편안하고 좋아요 인테리어로도 좋아용,0,1
6835,7808,5.0,5.0,5.0,5.0,5.0,2021.04.08,와우 이거 진짜 물건이에요조립도쉽고 튼튼하고 완전편해요 아버지꺼 추가구매합니다,0,1
6836,7809,5.0,5.0,5.0,5.0,5.0,2021.04.08,어제 오후에 주문했는데 오늘 오전에 왔어요 배송빠르고 조립 재밌고 편안하고 좋아요,0,1
6837,7810,5.0,5.0,5.0,5.0,5.0,2021.04.07,친구가 출산을 앞두고 있어서 출산선물로 보내줬어요 디자인도 예쁘고 색도 예뻐서 맘에 든다고 하네요 신랑이 누웠는데 꿀잠각이라며 신랑이 더 좋아한다고 하더라고요 친구 임신출산선물로 너무 좋아요,0,1
6838,7811,5.0,5.0,5.0,5.0,5.0,2021.04.07,완전 마약의자쓰 집에놀러오는사람마다 저기 앉아보고 다 사겠다고 다 하품만 하다 갑니다,0,1
6839,7812,5.0,5.0,5.0,5.0,5.0,2021.04.07,엄청 안락해요 진짜루 못일어남,0,1
6840,7813,5.0,5.0,5.0,5.0,5.0,2021.04.06,동생네 집에서 보고는 너무 편해 저도 플렉스 했지 뭐에요 조립이 서툴러 조금 느렸지만 생각보다 어렵지도 않았고 여자 혼자서도 충분 튼튼해서 무게 많이 나가는 사람 앉아도 완전 땅땅함 색상도 이쁘네유 여름엔 덥겠지만 넘나도 폭신쓰최애템입니다,0,1
6841,7814,5.0,5.0,5.0,5.0,5.0,2021.04.06,배송도 엄청 빠르고 사람들 말처럼 엄청 편해요,0,1
6842,7815,5.0,5.0,5.0,5.0,5.0,2021.04.06,잘받았어요 아직 만삭이라 아기 낳은다음에 앉아봐야 더 잘 알것같아요 생각했던것보다 색감이 더 좋아서 만족스러워요,0,1
6843,7816,5.0,5.0,5.0,5.0,5.0,2021.04.06,이틀만에 배송완료정말빨리왓어여 임산부인데 조립하는것도 안힘들고 쉽더라구요 현재앉아서쉬고잇는데 편하네요,0,1
6844,7817,5.0,5.0,5.0,5.0,5.0,2021.04.02,아직 출산 전이지만 만삭때 편하게 앉으려고 구입했어요튼튼해보이고 편해요,0,1
6845,7818,5.0,5.0,5.0,5.0,5.0,2021.04.02,지금 임신중인데 수유의자로 엄청 유명하길래 미리 사용해보려고 구매했어요 배송도 금방오고 조립도 어렵지않아요 무엇보다 넘넘넘넘 편해요여기만 앉아있을수있어요 임신기간부터 출산후 수유할때까지 쭉 편하게 쓸수있을것 같아요,0,1
6846,7819,5.0,5.0,5.0,5.0,5.0,2021.04.01,제가 먼저 사용해본 결과 만족도가 높아서 친한 친구의 이사선물로 준비해줬습니다 선물받은 지인과 그 식구들이 모두 만족해하더라구요선물 진짜 센스있다는말 들어봤네요편안하고 너무 좋아요,0,1
6847,7820,5.0,5.0,5.0,5.0,5.0,2021.03.31,좋아요 싸게잘산거같아요 집이 업그레이드 되었네요,0,1
6848,7821,5.0,,,,,2021.03.30,제가 제일 애정하는 캠프밸리 수유의자예요 진짜 살까말까 고민엄청 많이했는데 앉자마자 포근하게 감싸주는느낌에 반했어요,0,1
6849,7822,5.0,5.0,5.0,5.0,5.0,2021.03.26,진짜진짜 편해요 소파보다 좋아요,0,1
6850,7823,5.0,5.0,5.0,5.0,5.0,2021.03.25,와 진짜 너무 편해요 캠프의자처럼 생긴건 좀 싼티나는데 와 너무편해요 커버재질은 세무같은 재질이라 뭔가 때가 잘탈거같은 느낌이지만 분리 세탁되니까 걱정없이 쓰렵니다,0,1
6851,7824,5.0,5.0,5.0,5.0,5.0,2021.03.24,너무 편해요 잘사용할게요,0,1
6852,7825,5.0,5.0,5.0,5.0,5.0,2021.03.24,진짜 잠이 솔솔오는 의자에요_,0,1
6853,7826,5.0,5.0,5.0,5.0,5.0,2021.03.23,리뷰에 속는 셈 치고 샀는데 끝내줍니다,0,1
6854,7827,5.0,5.0,5.0,5.0,5.0,2021.03.22,기대한것보다 훨씬 편했어요 발받침도 함께 사길 잘 한거같아요 덕분에 만삭몸으로 의자에서 편히 지냅니다,0,1
6855,7828,5.0,5.0,5.0,5.0,5.0,2021.03.17,사용하기 편하고 와이프가 좋아합니다 포근하게 안아주는 느낌 입니다,0,1
6856,7829,5.0,5.0,5.0,5.0,5.0,2021.03.17,좋아요 편안하고 좋네요 세탁이 조금 걱정되긴하는데 좋아요,0,1
6857,7830,5.0,5.0,5.0,5.0,5.0,2021.03.16,빠른배송으로 왔구요 폭신한 느낌은 아닌데 편해요 오래 앉아있음 허리나 목이 약간 불편한 듯 가격대비는 만족해요,0,1
6858,7831,5.0,5.0,5.0,5.0,5.0,2021.03.16,배송 엄청 빠르네요 진짜 너무 너무 퍈해요 원룸이라 좁아서 소파 대신 삿는데 진짜 너무 쳔해여,0,1
6859,7832,5.0,5.0,5.0,5.0,5.0,2021.03.14,선물했는데 무엇보다 배송이 빨라서 너무 좋습니다 편안하다고 하네요,0,1
6860,7833,5.0,5.0,5.0,5.0,5.0,2021.03.13,수유하려고 샀어요 소문대로 좋네요 엄청 편하고 예뻐요,0,1
6861,7834,5.0,5.0,5.0,5.0,5.0,2021.03.12,진짜 너어어어어무 편하고 좋아용 고민했는데 왜 고민했나 싶은 엄마께서도 너무 좋다고 하시네용,0,1
6862,7835,5.0,5.0,5.0,5.0,5.0,2021.03.09,의자 넘 편해요생각보다 가로 넓이가 더 크긴 하지만 색도 예쁘고 포근하고 푹신하고 좋습니다,0,1
6863,7836,5.0,5.0,5.0,5.0,5.0,2021.03.06,생각보다 낮아서 많이 쓰시는 프리메이드or 앳홈 원형탁자에 쓰기 불편해요 그치만 의자만 보면 좋아요 그래서 방석 높은거 올려서 쓰려고 생각중이에요 추천합니당,0,1
6864,7837,5.0,5.0,5.0,5.0,5.0,2021.03.06,완전푹신해요 책읽을때 티비볼때 수유할때 계속쓰고싶은 의자에요,0,1
6865,7838,5.0,5.0,5.0,5.0,5.0,2021.03.05,친구 선물로 사준건데 굉장히 맘에들어합니다 좋아요,0,1
6866,7839,5.0,5.0,5.0,5.0,5.0,2021.03.02,엄청편하고 완전좋아요 완전강추합니다,0,1
6867,7840,5.0,5.0,5.0,5.0,5.0,2021.03.02,너무 안락해요정말 최고로 포근하구왜 이걸 사라는지 알 것 같아요 최고,0,1
6868,7841,5.0,5.0,5.0,5.0,5.0,2021.03.02,와 이거 진짜 편하네요 물건이네요 진짜 폭신폭신하고 재질도 보들보들합니다 맨날 여기 앉아있을 것 같아요 기대이상으로 편하네요 굿굿,0,1
6869,7842,5.0,5.0,5.0,5.0,5.0,2021.03.02,완전 편해용 다리 받침 없어도 편하더라구요 안락하고 좋아서 잠도 솔솔오네요,0,1
6870,7843,5.0,5.0,5.0,5.0,5.0,2021.03.01,제가 제일 기대했던 가구인데 기대보다 더 좋았어요 배송도 빠르고 새제품 특유의 냄새도 안나고 조립도 쉬웠어요 무엇보다 앉았을때의 그 편안함퇴근하고 여기서 쉬면 저절로 힐링될 거 같아요 쿠션방석이랑 발받침체어까지 풀세트로 샀는데 전부 다 사길 잘했어요 삶의 질 수직 상승했습니다,0,1
6871,7844,5.0,5.0,5.0,5.0,5.0,2021.02.27,아주 좋네요 생각보다 배송도 빠르고 견고합니다,0,1
6872,7845,5.0,5.0,5.0,5.0,5.0,2021.02.23,너무 만족합니다 완전 편해요,0,1
6873,7846,5.0,,,,,2021.02.21,그레이 사용중인데 때 안타고 좋아요 이전엔 코발트블루 사용했었는데 그것도 색감 예뻐요,0,1
6874,7847,5.0,5.0,5.0,5.0,5.0,2021.02.21,정말 편해요 사길 잘했어요 원래 다른 소파 사려다가 그건 커버세탁이 안되고 이건 된대서 이거로 샀는데 너무 좋아용 조립도 쉽고 포근해요 저는 보통 체구라서 앉으면 딱 좋은데 집에 놀러온 친구180덩치큰편는 작아서 불편하대요,0,1
6875,7848,5.0,5.0,5.0,5.0,5.0,2021.02.21,캠프밸리 의자 편하다고 많은 후기 보고 고민하다가 주문했습니다 진작에 주문하지 않은걸 후회했네요 조립할때 조금 헷갈리기는 했지만 여자가 조립하기에도 충분하네요 너무 편해서 앉아서 티비 보다가 잠 들었습니다 다른 사람들도 꼭 사셨으면 좋겠어요 완전 강추입니다,0,1
6876,7849,5.0,,,,,2021.02.18,너무 편하고 부드러워서 좋아요 좋은 상품 감사합니다,0,1
6877,7850,5.0,5.0,5.0,5.0,5.0,2021.02.17,생각보다 더 크고 폭신푹신해서 너무 좋아요,0,1
6878,7851,5.0,5.0,5.0,5.0,5.0,2021.02.03,1인가구라 쇼파는 부담스럽고 몇일동안 폭풍검색을해서 구매했고 너무 잘 사용중이예요 수유용으로 쓸건아니라서 발받힘은 따로 안했네요,0,1
6879,7852,5.0,5.0,5.0,5.0,5.0,2021.01.28,패브릭이라 먼지가 잘 붙긴하지믄 진짜 마약쇼파,0,1
6880,7853,5.0,,,,,2021.01.27,자꾸 옆으로 기대게 될만큼 편안한,0,1
6881,7854,5.0,5.0,5.0,5.0,5.0,2021.01.25,거의 2달째 사용중인데 진심 편해요 여기 앉아서 밥먹고 게임하고 다해요 완전 만족스럽습니다,0,1
6882,7855,5.0,5.0,5.0,5.0,5.0,2021.01.25,폭신하고 짱이네요 조립도 조금 힘써서 금방 했습니다 집에오면 푹 안길 수 있어요 너무 좋아요,0,1
6883,7856,5.0,5.0,5.0,5.0,5.0,2021.01.25,집안 한구석에 내 공간생각의자 마련하겠다고 고민하다가 샀습니다 실제 수유할 때 생각도 못 했던 의자를 지금 구입했네요 그냥 앉아도 편하긴 했지만 발받침 있어야 더 편한것 같아요 애기가 올라가서 혼자 잘 정도로 엄마품처럼 편해요 조립도 어렵지 않고 커버도 빨 수 있는 거라 좋습니다,0,1
6884,7857,5.0,5.0,5.0,5.0,5.0,2021.01.21,임신중 1인의자 찾아보다 수유의저로 제격이라고 해서 장만했는데 생각보다 안편해요 잠깐씩만 앉아야 갰어요,0,1
6885,7858,5.0,5.0,5.0,5.0,5.0,2021.01.21,배송빠르고 물건도 좋고 전혀 후회없을 아이템입니다 키가 크고 상체가 좀 기신분만 플러스 구매하심 될것같아요 완전 만족합니다 색상 다른걸 기다리려고 했는데 당췌 나오질 않네요,0,1
6886,7859,5.0,5.0,5.0,5.0,5.0,2021.01.20,완전편해요 친한언니가 사라고하서 삿어요 굳굳,0,1
6887,7860,5.0,5.0,5.0,5.0,5.0,2021.01.17,방이랑 너무 잘어울리고 너무 편해요 스웨이드 재질이라 부드럽고 좋네요 다만 다리를 한번 끼우니까 잘 안빠져서 문의 드려봐야할거 같아요,0,1
6888,7861,5.0,5.0,5.0,5.0,5.0,2021.01.16,조립도 쉽고 튼튼하네요 곧 출산 예정이라 수유의자로 구매했는데 만족스러워요 세탁해서 냄새도 향기롭고 앉아있으니 너무 편하네요 굿굿,0,1
6889,7862,5.0,5.0,5.0,5.0,5.0,2021.01.16,생각보다 편해요 다리 올리고 있음 하체는 기가 막히게 좋네요 그런데 단점은 약간 누워져 있는 자세가 나와요 핸드폰볼때 고개를 약간 들어야 하는데 그때 목이 좀 불편해요 오래 앉아있음 허리가 살짝 불편 해먹에 앉을때 느껴지는 그엉덩이 늘어짐그 느낌이 아주 약간 있어요,0,1
6890,7863,5.0,5.0,5.0,5.0,5.0,2021.01.15,설치하는거에서 설명서를 수도없이 뒤집어 봤어요 색상은 그레이톤은 거의업꾸요 베이지골드에 가까운거같아요,0,1
6891,7864,5.0,5.0,5.0,5.0,5.0,2021.01.15,진짜 푹신하고 앉으면 폭 감기는 느낌이에요 진짜 안락하고 좋아요,0,1
6892,7865,5.0,5.0,5.0,5.0,5.0,2021.01.14,와 정말 생각보다 너무 편하고 튼튼해요 다만 다리 거치대가 좀 더 높았으면 좋겠네요,0,1
6893,7866,5.0,5.0,5.0,5.0,5.0,2021.01.14,배송은 이틀걸렸구요 임산부혼자 조립할만큼 어렵지않아요 무엇보다 너무 편하구 발판꼭사세요 색상도 은은한 코코아 색상이라 이뻐요,0,1
6894,7867,5.0,5.0,5.0,5.0,5.0,2021.01.14,부들부들하고 편해용 완전 가격대비 만족입니다,0,1
6895,7868,5.0,5.0,5.0,5.0,5.0,2021.01.13,정말 정말 잘 구매한 것 같아요,0,1
6896,7869,5.0,5.0,5.0,5.0,5.0,2021.01.13,너무 편해서 앉아있으면 나도 모르게 자버리는,0,1
6897,7870,5.0,5.0,5.0,5.0,5.0,2021.01.13,의자는 정말 편합니다 강아지도 올라가서 쉴 정도에요,0,1
6898,7871,5.0,5.0,5.0,5.0,5.0,2021.01.13,진짜 편해요 영화 두시간봐도 전혀 무리 없이 안락해요,0,1
6899,7872,5.0,5.0,5.0,5.0,5.0,2021.01.12,생각보다 엄청 커요 근데 리뷰에서 다들 편하다고 해서 샀는데 진짜 편하긴 엄청 푠하네요,0,1
6900,7873,5.0,5.0,5.0,5.0,5.0,2021.01.11,딱 생각했던 그대로예요 넘 편해요 잘 쓸게요,0,1
6901,7874,5.0,5.0,5.0,5.0,5.0,2021.01.11,편하고 예뻐요 흔들의자 프레임 추가할까 말까 고민하다 추가했는데 이게 진짜 신의 한 수입니다,0,1
6902,7875,5.0,5.0,5.0,5.0,5.0,2021.01.09,앉으면 너무 편해요 일어나기 싫어요,0,1
6903,7876,5.0,5.0,5.0,5.0,5.0,2021.01.09,공부하다 쉴때 앉으려고 샀는데 마약 의자네요앉는 부분이 조금 짧긴한데 너무 만족이에요,0,1
6904,7877,5.0,5.0,5.0,5.0,5.0,2021.01.09,너무너무 편하구요 정말 잘 산 것 같아용,0,1
6905,7878,5.0,5.0,5.0,5.0,5.0,2021.01.08,생각햤던 그대로에여 좋아용,0,1
6906,7879,5.0,5.0,5.0,5.0,5.0,2021.01.08,리뷰가 너무 좋아서 구매했었어요 득템 지인짜 편해요 수유소파라 그런지 너무 편하고 저는 저렇게 말고 옆으로 앉고 다리 다 뻗어 올리고 티비바요 제가 몸이 작기도 하지만 쇼파가 꽤 커요 컬러 예쁘고 너무 편하고 튼튼 저는 다리 받침대도 구매했어요 다리받침대가 예뻐서 협탁 의자에 배치해놨어용 굿 추천추천 애기랑 강아지가 안내려와요 저는 앉지도 못하게 해요 하하 맨날 지네들 차지,0,1
