,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help,sentiment
8823,쟌쟈이,5.0,5.0,5.0,5.0,5.0,2021.07.14,편하그 좋아요~ 목부분도 각도 조절되네요,1,1
8824,프릭스퀸,5.0,5.0,5.0,5.0,5.0,2021.06.14,가성비 좋아요 감사합니다 가성비 좋아요,1,1
8825,hshj0509,5.0,5.0,5.0,5.0,5.0,2021.04.14,사진이랑 똑같아요 좁은공간에 안성맞춤이고 앉았을때 편안했어요 딱 여성용이에요 남자분들은 작을듯,1,1
8826,혜요니53,5.0,5.0,5.0,5.0,5.0,2021.03.20,크기도 좋구 방이랑 너무 잘 어울려요ㅎㅎㅎ 제가 딱 원하던 모양이네요!,1,1
8827,크리미8,5.0,5.0,5.0,5.0,5.0,2020.09.06,폭싸이즈가 좀작은듯 히지만 제 싸이즈가커서 아들생각하면 괜찬은거같고 다리만조립하니 다른상품에비해 너무간편해요 조립하기 힘든상품은 정말ㅜㅜ 이상품 강추예요 등받이조절도되고~~♡,1,1
8828,dj_lee,5.0,5.0,5.0,5.0,5.0,2020.08.30,이거슨 너무 편하고 안락하고 예쁘고 다 합니다...ㅠㅠ,1,1
8829,thbb,5.0,5.0,5.0,5.0,5.0,2020.08.28,방에 둘 안락의자 찾느라 며칠내내 검색했는데 상품도 가격도 맘에 들어요 이제 커버 씌우고 생활하려구요 추천합니다!,1,1
8830,나도간다 뿅,5.0,5.0,5.0,5.0,5.0,2021.08.21,의자 다리만 돌려서 조립하기 쉽게 되어 너무 좋았어요.그리고 생각보다 배송이 빨리 와서 의자에 앉아서 비오는 갬성을 느낄수있어서 좋아요,0,1
8831,희망맘15,5.0,5.0,5.0,5.0,5.0,2021.07.09,쇼파가 좀 작긴 하네요 아이 독서용으로 산거라 괜찮아요 ㅎㅎ 푹신하니 좋네요,0,1
8832,o12hana,5.0,5.0,5.0,5.0,5.0,2021.07.08,완전 턱월한 선택이예요 폭신하고 다른 가구와 매치도 좋습니다 너무 폭신해서 여름에 좀 덥긴하네요,0,1
8833,정이🤘🏻,5.0,5.0,5.0,5.0,5.0,2021.07.01,이것저것 엄청 많이 보다가 구매했어요 완전 만족!!! 편하구 예쁘구 다 하네요 좋은 상품 잘 쓰겠습니다! 번창하세요~,0,1
8834,호량020,5.0,5.0,5.0,5.0,5.0,2021.06.18,너무 편하고 좋아서 또 샀어요!! 최곱니다,0,1
8835,호량020,5.0,5.0,5.0,5.0,5.0,2021.06.04,너무 예쁘고 편하네요 강추합니다 정말 딱 사이즈도 좋아요,0,1
8836,Lunarpoet,5.0,5.0,5.0,5.0,5.0,2021.05.28,이쁘고 귀여워용😍😍 다들 사진보고 소파 넘 귀엽다고하네요 넘나만족 합니다,0,1
8837,금금주,5.0,5.0,5.0,5.0,5.0,2021.05.26,잠깐 앉아봤는데도 너무 편하네요. 사길 정말 잘한거 같아용,0,1
8838,haemi_1,5.0,5.0,5.0,5.0,5.0,2021.05.21,혼술용 의자가 필요해서 구매했어욤 다리만 끼우면 되는거라 조립하기 편했어요!,0,1
8839,lovely_sweet,5.0,5.0,5.0,5.0,5.0,2021.05.17,진짜 너무 편해서 행복소비였습니다!! 근데 사이즈가 체구가 작은 사람한테 좋은 사이즈 인 것 같아요. ~~!,0,1
8840,쭈니104,5.0,5.0,5.0,5.0,5.0,2021.05.05,의자에 오래 있는편이라 구매했는데 편하네요 아들이 더 좋아하네요,0,1
8841,b435195,5.0,5.0,5.0,5.0,5.0,2021.05.04,가성비가 아주 아주 아주 아주 좋아요,0,1
8842,수여니에,5.0,5.0,5.0,5.0,5.0,2021.05.03,편하고 예쁘고 튼튼하고 다 좋은데 한가지 아쉬운 점을 꼽자면 앉아 있을때 머리를 받쳐줄정도의 등받이 높이가 아니에요.(제 앉은키가 크긴해요ㅠ) 등받이 뒤로 젖히고 누울땐 당연히 다 받쳐줍니다.,0,1
8843,이은용10,5.0,5.0,5.0,5.0,5.0,2021.05.02,기성비 좋은 제품입니다 아주 요긴히 사용중입니다,0,1
8844,내사랑야무지♡,5.0,5.0,5.0,5.0,5.0,2021.04.22,거실남은공간에딱맞고편하고좋네요맘에들어요,0,1
8845,coolid,5.0,5.0,5.0,5.0,5.0,2021.04.14,사진보단 작지만 앉아있으니 잠이 솔솔오네요,0,1
8846,ㅇㅇ이ㅇ,5.0,5.0,5.0,5.0,5.0,2021.04.10,생각했던 것보다 좀 크긴했는데 잘 쓰고있습니다 편해요,0,1
8847,줭잉잉,5.0,5.0,5.0,5.0,5.0,2021.03.18,너무너무조아요 키가161인데 딱맞아요! 너무높은거보다 더안락함오지구요 짱조아요 딱 1인가구 가격대적정.다들사세요,0,1
8848,유도균5,5.0,5.0,5.0,5.0,5.0,2021.03.12,푹신하고 좋긴한데 생각보다 많이 낮네요,0,1
8849,욤v,5.0,5.0,5.0,5.0,5.0,2021.03.10,푹신함이나 높이나 완전 딱이에요 ㅠㅠ 배송도 빨랐구요! 오늘의 집에서 테이블까지 같이 샀는데 정말 찰떡이네용 ㅎ,0,1
8850,숮엉1004,5.0,5.0,5.0,5.0,5.0,2021.02.25,오자마자 의자다리도 달기전에 앉았는데 너무너무 편해서 삼십분째 앉아있어요 너무 편해서 가격 쎄다고 생각했는데 전혀 아니에요 가성비 짱입니다 !! 배송도 이틀만에 왔고 다리 다는거 진짜 쉽게 되어 있구용 완전 추천해요 !!!! 더 더 집순이가 될거같아요,0,1
8851,갑뿐,5.0,5.0,5.0,5.0,5.0,2021.02.20,집이 깔끔하고 화사해졌어요 디자인도 싱플하고 좋아요,0,1
8852,NiqueF,5.0,5.0,5.0,5.0,5.0,2021.02.20,"어수선 했던 집이 너무 심플, 편안해 졌어요. 봄 맞이 하러 고고고~~~",0,1
8853,구구-,5.0,5.0,5.0,5.0,5.0,2021.02.17,베리굿 살짝 목부분이 짧은게 아쉽..!,0,1
8854,라니미니♡♡뿅뿅~~,5.0,5.0,5.0,5.0,5.0,2021.02.12,예쁘고푹신해요.다만뚱뚱한엉덩이가 큰사람은 좀분편한듯싶네요.,0,1
8855,hamuchi,5.0,5.0,5.0,5.0,5.0,2021.01.10,"너무 마음에 들어요. 각도 조절 때문에 문의글 올렸느데, 너무 친절하기 답면 주시고, 정말 만족합니다.",0,1
8856,딸기홈런볼,5.0,,,,,2020.12.04,진짜 너무 편해서 하루종일 앉아있느라 금방 꺼졌어요 ㅠㅠ 가성비 체고예요,0,1
8857,김연희178,5.0,5.0,5.0,5.0,5.0,2020.12.02,가격대비 만족해요 배송도 빨라서 좋았구요,0,1
8858,ㅇㄹ호ㅇㅇ,5.0,5.0,5.0,5.0,5.0,2020.11.27,생각보다 작아서 공간을 많이 차지하지 않아 좋았어용. 그리고 사진이랑 똑같아요.,0,1
8859,XODID22,5.0,5.0,5.0,5.0,5.0,2020.10.28,득댐압나다어멈님연세94인데기존것불편하시다해서알아보던중가격면이나색감디자인모든게충도되구매했는데역시예상되로굿입니다어멈님편하다고너무좋아하셔내맘이흡족합나다적극추천합니다,0,1
8860,형주짜ㅇ,5.0,5.0,5.0,5.0,5.0,2020.10.26,배송도 빠르고 좋아요! 다른 사이트보다 저렴합니다,0,1
8861,j.ean,5.0,5.0,5.0,5.0,5.0,2020.10.18,조금 작지만 이뻐요! 감사합니다ㅎㅎㅎ,0,1
8862,한으나,5.0,5.0,5.0,5.0,5.0,2020.10.15,사진그대로고 너무 편하네요 뒤로 젖혀서 누우면 세상편합니다,0,1
8863,passion365,5.0,5.0,5.0,5.0,5.0,2020.10.14,너무 편하고 조아요. 굿이예요 재구매,0,1
8864,돌멩이16,5.0,5.0,5.0,5.0,5.0,2020.10.10,착용감이 좋아요 폭신하고 등받이 조절되는것도 만족스럽습니다^^,0,1
8865,맛vxgdt,5.0,5.0,5.0,5.0,5.0,2020.08.30,조아요.가성비갑이고 편해요......,0,1
8866,꽈자언냐,5.0,5.0,5.0,5.0,5.0,2020.08.25,배송 빠르고 완전 편해요! 이뻐여ㅠㅠ,0,1
8867,riso22,5.0,5.0,5.0,5.0,5.0,2020.08.22,예뻐요:) 잘 사용하고 있습니다. 굿굿,0,1
8868,송현진93,5.0,5.0,5.0,5.0,5.0,2020.08.20,가격대비 너무 좋았어요~~~~~~~~,0,1
8869,choelog,5.0,5.0,5.0,5.0,5.0,2020.04.03,배송 정말 빠르고 귀엽게 생겼어요!,0,1
8870,미진*%,5.0,5.0,5.0,5.0,5.0,2020.03.18,쇼파 너무 좋아여 ㅋㅋㅋ 사진을 잘 찍지 못해서 글킨 한데 예쁘고 설치도쉽구 좋아요 ㅋㅋㅋ예쁘기도 하고 많이 파세여 ㅋㅋ,0,1
8871,오댜뜌,5.0,5.0,5.0,5.0,5.0,2020.03.17,등조절되는거 완전좋아요ㅜ 의자가 큰데 생각보다 앉아보면 막넓지는 아늠 그래듀 ㄱㅊ,0,1
8872,김부디,5.0,5.0,5.0,5.0,5.0,2020.03.09,생각보다 가볍다 앉으면 편하고 등받이 각도 좋다 촉감은 딱 가격만큼의 촉감이다,0,1
8873,찐~ㅋ.ㄱㅋ,5.0,5.0,5.0,5.0,5.0,2020.02.28,배송도빠르고 다리만조립하면되서 너무편했어요~ 다리안달고 좌식으로 써도예쁜것같아요 식탁의자 높이정도되서 착석할때도 편하고 ㅋㅋ의도와는다르게 컴퓨터의자가 되버렸지만 여러모로 활용도있구요 부피는좀되네요,0,1
8874,이하얀66,5.0,5.0,5.0,5.0,5.0,2020.02.15,배송빠르고 좋아요 폭신폭신하니 좋습니다 생각보다 낮은데 불편할정도는 아닙니다 감사합니다,0,1
8875,purpleyoung,4.8,5.0,5.0,4.0,4.0,2020.04.10,집에 있는 아이가 앉아있기 좋아해요. 어른도 앉으면 푹신하고 좋습니다^^,1,1
8876,댕댕이언니에요,4.8,4.0,5.0,5.0,5.0,2021.08.11,배송 지인짜 빨라요! 주문 이틀후 도착했구요 ! 생각했던 것보다 편해서 넘 좋네요 ❤️ 자취방 1인쇼파로 가성비 갑입니다!!!,0,1
8877,&&__☆,4.8,5.0,5.0,4.0,4.0,2021.07.23,의자 자체는 너무 편하고 조아요ㅠㅠㅠ 근데 조절하는게 좀 번거롭네여... 특히 목조절 ㅋㅋ.. 안그래도 더운데 짜증나서 고객센터 전화할뻔... 한번 맞춰놓으면 조절할 일 별로 없을테니 괜찮을듯,0,1
8878,김병찬772,4.8,5.0,5.0,5.0,5.0,2021.05.30,수유의자로 사용하려고 주문했습니다. 아주 마음에 듭니다,0,1
8879,frostbite,4.8,5.0,5.0,4.0,4.0,2021.05.19,가성비가 상당히 좋와요~앉아보니 편하구 쿠션감도 괜찮은 편입니다~각도 조절되는 부분도 만족합니다,0,1
8880,잽돌,4.8,4.0,5.0,5.0,5.0,2021.05.09,1인가구에게 좋은 소파입니다! 2인용은 아무래도 너무 크고 혼자 쉴때 앉고 누울 수 있는 소파 찾다가 구매했는데 디자인도 동글동글 귀엽고 너무 편해요,0,1
8881,딩띵딩,4.8,4.0,5.0,5.0,5.0,2020.11.02,작아서 공간차지 별로 안하고 좋음 앉는 부분이 더 길었으면 좋겠다는 후기들이 있는데 격하게 공감ㅋㅋㅋㅋ 그래도 앉아서 어디 발올려놓고있음 편함ㅇㅇ 아직은 솜 빵빵해서 푹신하고 포근함,0,1
8882,민만즈,4.8,4.0,5.0,5.0,5.0,2020.10.26,너무안락하고 편안해요♡ 색상도 넘넘 맘에드네요,0,1
8883,happyday****51,4.5,4.0,4.0,5.0,5.0,2020.03.20,"등이나 머리는 편한데 의자 바닥 폭이 좀 작고 쿠션감이 고르지 않아 좀 오래 앉아 있음 엉덩이 배겨요,,, 쿠션방석 깔아야 겠어요",4,1
8884,박신영85,4.5,5.0,5.0,3.0,3.0,2020.09.08,이거 사고 혼자 있는 시간이 너무 소중해졌어요! 근데 의자가 앞으로 조큼 아주 살짝 좁은꺼 빼면 진짜 짱입니당,1,1
8885,LIMA092,4.5,4.0,5.0,4.0,4.0,2021.07.12,제가 사서 쓰다가 부모님이 앉아보시고 너무 좋아하셔서 품절풀리는거 기다렸다가 호다닥 샀어요~ 넘 편하고 좋아요^^ 한 6개월정도 매일 쓰니 바닥에있는 미끄럼방지스티커? 가 떨어지고 보풀이 좀 이는데요 의자가 저에게 적응해나가는 과정이라고 생각해요ㅋㅋㅋㅋㅋ 예쁘고 편해요 강추강추!,0,1
8886,서인파파파파,4.5,4.0,4.0,5.0,5.0,2021.04.26,게임방용으로 구입했어요. 편하고 가벼워서 좋아요.,0,1
8887,최인혜2233,4.5,5.0,4.0,4.0,4.0,2021.02.19,좋아요 진짜 포근하고 조립도쉽고 조아요 색상도 여러가지였으면 조켔어요,0,1
8888,애걍2,4.5,4.0,4.0,5.0,5.0,2020.11.02,이웃언니한테 소개하면서 주문해줌 너무 편안하고 좋다고 맘에 들어했답니다 조만간 저도 구매하려고요~^^ 배송 엄청빠르고 친절하셨습니다,0,1
8889,하늘757,4.5,5.0,4.0,4.0,4.0,2020.10.11,좋아요~요즘 여기에 계속 앉아있어요~,0,1
8890,연하다연해,4.5,4.0,5.0,4.0,4.0,2020.09.13,"책 읽을 때 편하게 앉을 의자가 필요해서 샀는데, 너무 마음에 들어요! 조립도 쉽고, 의자도 푹신푹신하고, 등받이도 조절되서 자세도 편안해요.",0,1
8891,지두더,4.5,4.0,5.0,4.0,4.0,2020.09.03,목받이를 너무 젖혔는데 어떻게 다시 일으키는디 몰겠네요 제품사진에는 커보였는데 실제로 굉장히 1인용 원룸에 딱 맞아요,0,1
8892,쪼찌킴,4.5,5.0,5.0,4.0,4.0,2020.09.03,좋아요~ 사진이랑 똑같고 귀엽습니다 가격도 이정도면 합리적인 것 같아요. 혼자서 충분히 들고 조립도 쉬워요,0,1
8893,따뜻한호롱불,4.5,5.0,5.0,3.0,3.0,2020.04.02,1인 쇼파로 곰돌이 품에 묻힌 것처럼 편안해요~여기서만 있게 되네요 디자인색상 모두 만족입니다,0,1
8894,미정44,4.5,5.0,5.0,5.0,5.0,2020.03.23,테이블 높이에 비해 약간 낮아요. 높이 38센티 이하이네요. 기대보다 넓지는 않지만 편안히 앉을 수 있을 정도는 됩니다. 색상이...브라운에 가까운 멜란지 스타일 이네요. 괜찮습니다^^~,0,1
8895,VVVVVVVVVVVIP,4.3,3.0,5.0,4.0,4.0,2020.04.20,"가격대비 괜찮아요 사용한지 한달 조금 넘었는데 의자 앞쪽이 살짝 꺼진느낌, 너무 앉아 있었나봐요",5,1
8896,노종관2,4.3,4.0,4.0,4.0,4.0,2021.01.24,폭이 좁다는 리뷰가 많아서 걱정했능데 저는 아늑하고 좋네요!막 푹신하진 않지만 그래서 허리도 안아프고 더 좋은것 같아요~,1,1
8897,고슴땃쥐,4.3,4.0,5.0,4.0,4.0,2021.01.24,여자 한명이 앉기에 너무 좋습니다. 체구가 작은편이라 그런지 넉넉하게 남아요~ 내구성은 계속 써봐야 알겠지만 이틀차인 지금까진 너무 만족스럽습니다. 자취생에겐 가격이 조금 부담이었지만 눈딱감고 구매했는데 후회 절대안함 너무 좋음~,1,1
8898,희네희네,4.3,4.0,5.0,5.0,5.0,2020.09.07,일단 저희집 고양이가 너무 좋아해요 폭신폭신 하니 내려오질 않네요. 다양한 각도로 등받이가 조절돼고 의자 자체도 낮아서 푹 가라앉는 느낌으로 쉴 수 있어서 좋아요. 한 가지 단점이 있다면 의자 다리까지 다 끼우고 나니 높이가 좀 안맞아서 뒷다리 부분에 휴지심 접어서 끼워놨네요.,1,1
8899,숭이87,4.3,4.0,5.0,4.0,4.0,2020.09.05,좀 딱딱해 보여서 걱정했는데 푹신푹신하다 (특히 팔부분) 색깔은 딱 라이트 그레이라고 생각한 색이 와서 맘에 든다. 160 미만인 나는 딱 알맞은 사이즌데 나보다 큰 사람은 작을지도 모르겠다. 냄새가 나지 않아서 좋다.,2,1
8900,지쥬얼,4.3,3.0,5.0,4.0,4.0,2020.03.21,폭신폭신하고 너무 편해요. 진짜👍👍사진보다 실물이 휠씬 이쁘고 아늑해요 조립도 간편하고 다리가 없이 사영해도 너무 좋습니다,1,1
8901,lucky8614,4.3,4.0,4.0,4.0,4.0,2020.02.28,의자편하고이뻐요~배송도빠르구요 추천합니다~~♡♡,1,1
8902,망고우유푸딩,4.3,4.0,5.0,4.0,4.0,2021.06.16,실물이 너무 귀여운 의자예요! 사진이랑 똑같은데 더 귀여운것 같아요 쿠션감도 좋고 가격 생각하면 잘 산 것 같습니다!,0,1
8903,ritta<YHJ>,4.3,4.0,4.0,4.0,4.0,2021.04.10,생각했던것보다 착감기는 편안함은 없지만 애는 맘에 든다하니 패스요,0,1
8904,helloeve,4.3,4.0,4.0,4.0,4.0,2021.02.25,사이즈도 딱 좋고 테이블과 높이도 맞아서 아주 맘에 들어요 배송도 빠르고요 좀 작다는 평이 있어서 사이즈 보시라고 스벅 레디백 올려서 사진 찍었어요 한가지 아쉬운 건 목받침이 있었으면 더 좋았깄다 싶어요,0,1
8905,라군쿤,4.3,5.0,4.0,4.0,4.0,2021.02.22,앉는 느낌이 좋아서 자꾸 앉게 되네요. 어디에나 잘 어울릴 색상이에요!,0,1
8906,슈붕팥붕,4.3,4.0,4.0,4.0,4.0,2021.01.30,"방이 작아서 크기가 작으면서도 안락한 의자를 찾고있었는데 너무 좋아요..... 특히 등받이가 조절되는게 최고,,,, 감사해요,,,팔아주셔서,,,,☺️",0,1
8907,블루민5,4.3,5.0,5.0,3.0,3.0,2021.01.22,푹신푹신 하고 각도조절이되서 너무 좋네요,0,1
8908,wdwded,4.3,4.0,5.0,3.0,3.0,2020.11.15,1인용으로 사용하기 사이즈도 괜찮은편이고 조립도 다리만 하면 바로 사용가능이라 좋아요!,0,1
8909,구피플룻,4.3,4.0,4.0,4.0,4.0,2020.10.10,배송 빠르구 식탁의자로 쓰려고샀어요 조금 낮긴한데 불편한정돈 아니에요 조립도 쉽고 푹신해요,0,1
8910,angelna,4.3,4.0,5.0,3.0,3.0,2020.10.02,다리만 조립하면돼서 여자혼자서도 뚝딱했어요. 등받이 조절되는거 너무좋고 편해요.,0,1
8911,DDui,4.3,5.0,5.0,4.0,4.0,2020.04.03,"진짜 최고 좋아요! 방에서 편히 쉴 의자가 필요해 샀는데 넘 편안하고 좋아요:) 덜 오염되라고 커튼과 같은 천을 깔아뒀는데, 그냥 있어도 예뻐요:))",0,1
8912,Sasasaaaa,4.3,4.0,5.0,4.0,4.0,2020.04.02,편하고 이뻐요! 벽에 놔두고 쓰니까 등 접히는게 크게 필요는 없네요 그래도 인테리어엔 딱입니다,0,1
8913,monmondee,4.3,4.0,4.0,4.0,4.0,2019.10.26,의자가 생각보다 낮긴한데 앉아있거나 누워있기 넘 편해요 ㅎㅎ 배송도 생각보다 빨리와서 좋았어요,0,1
8914,도리1103,4.0,5.0,4.0,3.0,3.0,2020.09.11,"배송은 생각보다 일찍왔어요. 요즘에 많이 밀린다는 소리를 듣고 늦게 올수도 있겠구나 했었거든요ㅎㅎ 그리고 조립도 완전 쉬웠고, 완전 폭신폭신합니다. 뒤로 누웠을때도 편안했어요. 아, 근데 상세사이즈에 나온것보다는 조금 더 큰것같았어요. 감사합니다 잘 사용하겠습니다!",1,1
8915,joohee93,4.0,,,,,2020.04.04,의자가 생각보다 낮아서 당황했어요! 오래앉아있다보니 솜이 가라앉더라구요ㅠㅠ 커버 분리는 가능하나 내부 스펀지가 바로드러나게 되어있어서..... 커버 분리는 하지않는게 좋을것같아요,2,1
8916,dbswl1215,4.0,4.0,4.0,4.0,4.0,2021.07.17,푹신푹신해요 생각보다 낮지만 만족합니다,0,1
8917,동글래미1,4.0,4.0,4.0,4.0,4.0,2021.07.06,아이들 책읽으라고 하나 샀는데 앉아보니 정말편하네요..아이들도 푹신하다고촣아해요..가격도 저렴하고 다리만 끼우면되서 편하네요~~,0,1
8918,hyeeemm,4.0,4.0,3.0,4.0,4.0,2021.05.27,컬러가 아이보리나 다른 컬러가 있으면 좋을텐데 한가지 컬러만 있는게 아쉬워요 푹신함은 정말 좋고 딱 안정감있어요 개인적으로 발 스툴이랑 같이 사용하면 딱일것 같아요 근데 체구가 작은 사람들은 괜찮은데 큰 사람들은 너무 딱 맞을것 같네요 그리고 팔딛는 곳은 없다고 생각하는게 맞을 것 같아요 솜때문에 올라와있는거지 고정이 안돼요 조립하는건 정말 쉬웠고 배송도 이틀만에 와서 좋았어요 저는 만족스럽고 가성비 좋은 제품이에요,0,1
8919,박영란151,4.0,2.0,5.0,5.0,5.0,2021.03.26,팔걸이 부분이 푹꺼져서 조금 실망입니다,0,1
